175653.000000
187590.000000
181238.000000
172601.000000
175162.000000
168201.000000
170232.000000
159428.000000
161615.000000
159685.000000
150934.000000
156969.000000
158428.000000
172147.000000
158174.000000
160915.000000
170983.000000
157644.000000
178256.000000
176918.000000
179768.000000
169946.000000
167331.000000
162272.000000
172839.000000
164030.000000
158292.000000
158320.000000
161273.000000
178134.000000
164266.000000
158193.000000
156319.000000
162896.000000
157767.000000
156979.000000
156093.000000
178931.000000
172901.000000
152703.000000
163136.000000
178502.000000
170190.000000
177205.000000
168524.000000
180109.000000
170466.000000
178415.000000
180016.000000
153830.000000
176992.000000
171382.000000
168382.000000
166673.000000
168015.000000
178149.000000
156247.000000
171254.000000
176412.000000
180358.000000
159198.000000
160450.000000
162757.000000
152675.000000
178202.000000
172967.000000
173748.000000
160183.000000
158936.000000
180850.000000
165562.000000
155142.000000
166010.000000
160015.000000
168639.000000
164320.000000
174162.000000
179934.000000
161581.000000
162983.000000
158710.000000
160146.000000
166410.000000
169924.000000
170635.000000
163252.000000
149755.000000
162782.000000
167002.390625
